x,y,z
-44.914809335279365,-241.23710251627128,-480.1081374216439
-45.034388957873922,-241.1984009231804,-479.9898165009439
-45.1622999291098,-241.14615827303831,-479.86005510679121
-45.290983459221472,-241.08401340326057,-479.72824596478728
-45.414186463280402,-241.01672540812325,-479.60342220292085
-45.529288718078163,-240.94842343839281,-479.49201816294396
-45.638241387336528,-240.88206799571753,-479.39658711509071
-45.746436124635522,-240.8194386078664,-479.31575666895253
-45.860954186571277,-240.76116507682198,-479.24611410722969
-45.987860948173129,-240.70729040906693,-479.18435248542983
-46.129823984070782,-240.65784776340254,-479.1294907867109
-46.284383569843691,-240.61485075240969,-479.08421200959202
-46.443552422030166,-240.5823103786052,-479.05371277886724
-46.596018719558352,-240.56421867504571,-479.04252285522267
-46.730619943995947,-240.56075604336399,-479.04975442657894
-46.841064477646739,-240.56629385001173,-479.06756840957667
-46.928653720125361,-240.5706658755737,-479.08251809121043
-47.000984286896049,-240.5652976273426,-479.08205578500412
-47.068652619964624,-240.54728289494483,-479.05888599968699
-47.142187353725518,-240.52026168990986,-479.01258517397923
-47.229964339800695,-240.49230277686368,-478.9494374991383
-47.335540462958804,-240.47517227157255,-478.88221669359882
-47.457626479158783,-240.47888646410772,-478.82597475523141
-47.591573936763467,-240.50639388902826,-478.79223845198669
-47.731750527368305,-240.55128496459909,-478.78540839195944
-47.871846416413113,-240.60089242586142,-478.80234530540849
-48.004772143916043,-240.64316998921277,-478.83601169503629
-48.123404883521822,-240.67161527141056,-478.87920049111301
-48.223461688693483,-240.68472401415133,-478.92484435960438
-48.305593508964272,-240.68359520814118,-478.96606815099813
-48.374599030505905,-240.66970805231821,-478.99630211406043
-48.437069390197273,-240.64359177383679,-479.00986975005867
-48.498560417742986,-240.60373274281832,-479.00242559267491
-48.561492090319227,-240.54720817029084,-478.97197028018519
-48.624125877018344,-240.4712520226341,-478.92017116681575
-48.681524583515227,-240.37333504380129,-478.85142149989315
-48.727189144235552,-240.25131677814878,-478.7711572141086
-48.754990303755456,-240.10596537168223,-478.68650542390378
-48.760347311240807,-239.94462377684354,-478.60766350034515
-48.742041970779553,-239.78130464194285,-478.54580497699521
-48.703734478186078,-239.6325506491205,-478.50898172533186
-48.654177151665756,-239.51197493667485,-478.49881507447594
-48.604380290687779,-239.42658584185068,-478.51057050752854
-48.564560564867271,-239.37547791310354,-478.53540716095199
-48.539936787978696,-239.35349442088528,-478.56488141474421
-48.529641092437679,-239.35425484835736,-478.59401669799058
-48.528239834776642,-239.37097964999072,-478.62067228382961
-48.528674956404373,-239.39645051698449,-478.6445744540294
-48.525030258359948,-239.42433623820176,-478.66683427381008
-48.514101519475155,-239.45034405260327,-478.68934481392699
-48.496260544554126,-239.47242638702835,-478.71321367552218
-48.47524345259415,-239.49065931932611,-478.73860199850867
-48.45607761771435,-239.50654555392455,-478.76438158973866
-48.443735191970063,-239.52186239627611,-478.78844160655234
-48.441738396687363,-239.53698592961342,-478.80781338372833
-48.451701655031592,-239.55057875745604,-478.81959553989475
-48.472460657612636,-239.56116946619923,-478.82259712470204
-48.500059987638885,-239.56817632294931,-478.81776405322449
-48.528838354049327,-239.57174530989437,-478.80770483231186
-48.553463561481394,-239.57195000888547,-478.79523872016853
-48.571263733720073,-239.56758990239624,-478.78173792285781
-48.582756747019467,-239.55622842847762,-478.76599304401554
-48.59089282186109,-239.53531540901969,-478.74460082531311
-48.600272619853563,-239.50377757870001,-478.71423015891816
-48.614929529102611,-239.46346677060626,-478.67342378779074
-48.63681660155676,-239.41897574748515,-478.62386609556353
-48.665364943882082,-239.37646182734971,-478.56973744701924
-48.698133998754415,-239.34113392021362,-478.5154957105579
-48.731583769263892,-239.31627000235878,-478.46562723889286
-48.761972002998014,-239.30299789564216,-478.42403299151414
-48.786710617613714,-239.30098177233779,-478.3934994195651
-48.805347511482893,-239.30880019235116,-478.37468266827705
-48.819460654304144,-239.32333689666103,-478.36512908713775
-48.831171335547211,-239.34127456488849,-478.36053740256904
-48.843183480966388,-239.35949646380675,-478.35660215875026
-48.858013671151525,-239.37592841298624,-478.35096961747342
-48.876894903867701,-239.38859857996138,-478.34319166769455
-48.898460482808161,-239.39605104122151,-478.33473685122226
-48.919472461113045,-239.3968508223754,-478.32778930194974
-48.935755184469713,-239.39043951305948,-478.32415816494091
-48.943905992609793,-239.37836713946629,-478.3254774478512
-48.942552416527455,-239.36410547236312,-478.33243838987988
