x,y,z
60.853060298694956,-240.88201725444685,-456.46762333096029
60.851376479098775,-240.88415730503962,-456.47511796255299
60.847877099523238,-240.8841826977461,-456.48058470983136
60.842006242077275,-240.88178754048039,-456.48337221353819
60.832433041479177,-240.87774993725029,-456.48425597707745
60.817895285636716,-240.87357857451858,-456.48467945299268
60.797376974213925,-240.87074496555465,-456.48624038432399
60.771069016769509,-240.87115270652123,-456.4904849413594
60.741387883741794,-240.87748402034421,-456.49875135959542
60.713038661436549,-240.89302519859814,-456.51235996910134
60.691223303740522,-240.9193802166443,-456.53156734062878
60.677573441522256,-240.95390977449992,-456.55508111397251
60.669652735352173,-240.99107695837446,-456.58000329353126
60.663756563762298,-241.02627360910972,-456.60376561438699
60.657232859875712,-241.05751182055761,-456.62491313094392
60.648537666861735,-241.08554364799843,-456.6441916054099
60.63691926854942,-241.10975405582292,-456.66149238500731
60.622132993734169,-241.12755186120719,-456.67517804732921
60.604344598722577,-241.13683360675867,-456.68362003103215
60.583981647144718,-241.13841956863791,-456.68673469179964
60.560287614419124,-241.13507694660029,-456.68595425049119
60.531456818334647,-241.12876710550421,-456.68199977130689
60.494413333443369,-241.11919764024171,-456.67443858418142
60.446473643740831,-241.10547196069564,-456.66220701781282
60.38652989867812,-241.08808818886246,-456.64486073872376
60.315644220229565,-241.07063141985117,-456.62365029357221
60.237578028349596,-241.05776766255119,-456.60024584805456
60.157718588044716,-241.0555727683462,-456.57756556926267
60.082092140907434,-241.07044714587269,-456.55910465354469
60.015386232722406,-241.10656693372243,-456.54809570586986
59.959575188906186,-241.16373846412623,-456.54554977242759
59.912792038827497,-241.23611824721667,-456.5500068108218
59.868779899980204,-241.31013240687702,-456.55695726370277
59.817672403053265,-241.36648222570579,-456.56024515810691
59.751286485375573,-241.38975082823089,-456.55595936653151
59.66982352796181,-241.38038490467022,-456.54582424694769
59.581646640681015,-241.35321594045928,-456.53565962615943
59.495632397822227,-241.32392470454886,-456.53046351469334
59.416173165587381,-241.30030297915175,-456.53177287218449
59.343817222907411,-241.28310586902319,-456.53773709817534
59.277211607509614,-241.27025469354257,-456.54539708378951
59.214547378624523,-241.26019498815012,-456.55233238711207
59.154413071801827,-241.25349240032551,-456.55759853516179
59.09528143623394,-241.25167344149392,-456.56137361842138
59.036364075169473,-241.25629892323207,-456.56374147119863
58.978140279759259,-241.2691249467558,-456.56447312444993
58.921917890567052,-241.29273349942085,-456.56408589212782
58.869829908100193,-241.3310141770452,-456.56491021286246
58.825421029766559,-241.38771154112894,-456.57004179574966
58.792879597020828,-241.46542265289102,-456.583009993232
58.774050487162413,-241.56330633624344,-456.60658985988493
58.765743166456232,-241.67329059639667,-456.64113951422377
58.758226612347116,-241.77760434085209,-456.68330300352699
58.739766398493096,-241.85593527548963,-456.72839371145847
58.704914814780395,-241.89867386045432,-456.77386186226801
58.658352439819154,-241.91414756425823,-456.82181297093763
58.610008297128488,-241.92320274837323,-456.87761232785135
58.56612890648934,-241.94558588756118,-456.94608222271
58.525536389276539,-241.99201156364873,-457.0291244707102
58.481273291234558,-242.0625675090117,-457.12478793892996
58.425753274930557,-242.14978205357144,-457.22775130360213
58.353815534646671,-242.2428181706259,-457.33155796442503
58.265450834756848,-242.33346601474304,-457.43039399268878
58.164957821829013,-242.41864513001167,-457.52129860256264
58.05859004132904,-242.49911991219923,-457.60368866544559
57.949578888400183,-242.57407275458823,-457.6779685649762
57.837323225634712,-242.63991255705915,-457.74532102468243
57.718881051275432,-242.69043822552339,-457.80791514416228
57.591799319731649,-242.71997048872927,-457.86841488476296
57.456675457385913,-242.72805684453087,-457.92921115338254
57.318878978633691,-242.7214159865228,-457.99162771002568
57.188252715566165,-242.71292809839156,-458.05644845574011
57.075952382857096,-242.71605490932637,-458.12287312814351
56.989287449446095,-242.73866251088691,-458.18827916974476
56.928734435555683,-242.78038283599193,-458.2496935123126
56.889294012685667,-242.83448972184445,-458.30457815762537
56.863594844218326,-242.89424744283474,-458.35224958848926
56.844459498800944,-242.95589724867571,-458.39428702871248
56.826097131609032,-243.017588006642,-458.43259976298299
56.804665487400975,-243.07724377640179,-458.46791018258097
56.778539740746048,-243.13244834678284,-458.499634305737
56.748854180277839,-243.18332066892864,-458.52769012796233
56.718652867315392,-243.23308791098836,-458.55308215324555
56.691279215097346,-243.28577450981516,-458.57730266741618
56.66890338581193,-243.34372328301166,-458.6009000144789
56.651728279898123,-243.40675365051817,-458.62353232644267
56.636668389423185,-243.47172692226971,-458.64422833460753
56.617244016669616,-243.53341010527674,-458.66219916472426
56.585493869056648,-243.58517045439214,-458.67616233930329
56.536724682874137,-243.62238206510452,-458.68433005890762
56.471438735794464,-243.64484488764307,-458.68508180138957
56.393302271140314,-243.6559031717303,-458.6779409327512
56.306158362139826,-243.65928884992951,-458.66377370356088
56.212006168577474,-243.65732190218856,-458.64416637681865
56.110759019662666,-243.65134645798398,-458.62107525258915
56.001498666355232,-243.64158849634782,-458.59539575783236
55.883213697152222,-243.62717005802187,-458.56661453859101
55.756105590672107,-243.60586182284334,-458.53267528477141
55.621466066603077,-243.57680113883066,-458.49327718296138
55.482241346928888,-243.54170743573223,-458.45097307138855
55.342488215027807,-243.5042895865887,-458.41010109028525
55.206511304109867,-243.46889396777846,-458.37524512296949
55.078369165670935,-243.43904653849714,-458.34986341474155
54.96138715931955,-243.41735782927273,-458.336326415531
54.858216846131171,-243.40478259735576,-458.33501841517869
54.769608097143774,-243.40055240874284,-458.34443220921725
54.69505588312586,-243.40175492763655,-458.36059371967417
54.632654271009429,-243.40386345459274,-458.37829082716257
54.579620482586137,-243.40226145218028,-458.3925961366408
54.532640833256735,-243.3936575813716,-458.39988787778083
54.488583275175571,-243.37700301338356,-458.3980406316623
54.445767866297778,-243.35368768943781,-458.38686514137981
54.404100891559523,-243.32702022120702,-458.36826913476153
54.365027148007997,-243.30117038456982,-458.34596552037596
54.331346310832906,-243.27953371504395,-458.32386631313267
54.305620552470728,-243.26378823642762,-458.30495275625174
54.287998088359807,-243.25417800241459,-458.29102946856119
54.275940246954121,-243.25067161016713,-458.28320939956251
54.265476015856493,-243.25276711690492,-458.28204777946837
54.253087357658366,-243.26081849554927,-458.28815673806599
54.235812085097777,-243.27595866730212,-458.30269754550477
54.21146519690997,-243.29939633193979,-458.3269113898711
54.17813069425668,-243.33207461506083,-458.36227249597903
54.134937855849472,-243.37403039448859,-458.40897662074173
54.082428345246939,-243.4244993591301,-458.46602898578459
54.022806858881651,-243.48237631447984,-458.53112001045417
53.958793968865805,-243.54712306087802,-458.60195186559889
53.892907059680809,-243.61834779826722,-458.67626545091696
53.826916479122843,-243.69512159521068,-458.75185158550249
53.762293111418479,-243.77455944913419,-458.82536499288511
53.700406241914081,-243.8540670237355,-458.89416101966776
53.642630062942537,-243.93163660075774,-458.95645333947317
53.589909804842279,-244.00524220878856,-459.01136597995952
53.54219566425644,-244.07263870106519,-459.05877813148749
53.4985056177008,-244.13352119444875,-459.09977158413267
53.456461497538754,-244.18849200586024,-459.1354718233888
53.413046451854527,-244.23699274874667,-459.16575656728139
53.365296627718706,-244.27881210741481,-459.19033731313118
53.310555528290109,-244.3142973903889,-459.2097037052344
53.2463444642285,-244.34360896415936,-459.22467942125985
53.171296512097172,-244.36647817890736,-459.23658038454442
53.086737515152628,-244.38475256636841,-459.24879301258017
52.995619290348067,-244.40126520419975,-459.26517349477683
52.900545845882206,-244.4181416803313,-459.28793288295583
52.803128413622488,-244.43648379344282,-459.31731479045044
52.703643927803697,-244.45599863352516,-459.35167730571294
52.600878735647882,-244.47327868716047,-459.38737811129653
52.491994189756667,-244.48210577671216,-459.42018363584634
52.375616702936881,-244.47739973428475,-459.44719942287611
52.251377483284628,-244.45702731032381,-459.46799877406556
52.11892117419454,-244.42249699147013,-459.48392442767891
51.979453795582621,-244.37782329083387,-459.49723113559605
51.839406300512024,-244.3301453976504,-459.5107202803714
51.707931090339187,-244.28730977839351,-459.52686439851016
51.592166862778626,-244.25530660516759,-459.54691099906267
51.495354170158606,-244.23682774311646,-459.57072357909641
51.417988776014909,-244.23129462227212,-459.59689635969784
51.359329717323845,-244.23669959176846,-459.62353822535687
51.31749646426217,-244.25056919740965,-459.64920487293233
51.289920924974894,-244.2705654256354,-459.67321723782709
51.273568574225536,-244.29451576335723,-459.69521069816375
51.265251180151253,-244.32070156313458,-459.7153450714423
51.262031854805059,-244.34858417024458,-459.73471751881624
51.260551678192385,-244.37849710570941,-459.75539421346315
51.257359055397345,-244.4116529169051,-459.7799085940872
51.248602972813146,-244.4486959011499,-459.81014903885517
51.230934272325698,-244.49051119387931,-459.84776974695666
51.201834210773043,-244.53835843088899,-459.89474131903887
51.161114669880511,-244.5936338884693,-459.95302235537309
51.111547637086531,-244.65786898286254,-460.02439970175823
51.057487894854091,-244.73160769098124,-460.10932139727538
51.00311610757781,-244.81424891756458,-460.20633112551184
50.95054624959829,-244.90325572410953,-460.31200685769267
50.899867248148794,-244.99493810444315,-460.42211156740967
