x,y,z
24.554965160471667,-97.146238053273578,928.18898861758487
24.286480099997561,-97.524236035854315,928.20510953714017
23.906794493720696,-97.973363948311857,928.22459054015087
23.413304559275787,-98.458795614035523,928.24624773969924
22.816014684939233,-98.936504463522382,928.26912247536086
22.137437326939306,-99.358153292794967,928.29243258609017
21.407005990214856,-99.678903211556275,928.31453022096912
20.654167656740071,-99.864931803991936,928.33183321381557
19.904126881378488,-99.896857091281632,928.33908431914244
19.175477508570424,-99.772386490320017,928.33135391247697
18.478792856540593,-99.506765561833191,928.30646416022842
17.819472361279793,-99.124908746333332,928.26434774427469
17.201963701979025,-98.64887004471835,928.20791634043007
16.632567709481748,-98.091931624469552,928.1426920350749
16.119236383373504,-97.458908270096828,928.07597632494378
15.671073802743294,-96.748947831165239,928.01222548062458
15.296392712834972,-95.959097961939662,927.95193704316944
15.002228834354497,-95.088761202985978,927.89144792686159
14.794092678565633,-94.144233640278543,927.82564081498651
14.675708875435731,-93.141183672988134,927.75129724212252
14.648881041874063,-92.104354685247429,927.66869457460484
14.714063093469036,-91.063770605559114,927.5818659578465
14.870578161999859,-90.049366675332067,927.49629130262872
15.116399137268743,-89.087907965610086,927.41804541695353
15.444951995333568,-88.204598857220887,927.35211318144979
15.841275873498162,-87.427627906887878,927.30086897692536
16.280705659505387,-86.788359409862892,927.2644174853051
16.736659473945636,-86.312046119763366,927.24113732351316
17.188857421177389,-86.0069521171514,927.22937418740321
17.62446832071565,-85.865574365790067,927.22775943983027
18.034912328307612,-85.872779690851871,927.23459787799197
18.415748158912692,-86.008763420657772,927.24877946888478
18.766862836082154,-86.251995676807823,927.2691232430592
19.087549209810959,-86.585301973662865,927.29461037919702
19.371126981592894,-87.000676959766068,927.32521059536089
19.604395668294956,-87.496573208405167,927.36278909558132
19.770898660042718,-88.070403409023498,927.40974969962451
19.856002129259593,-88.711140116944918,927.46650411117673
19.849806339549161,-89.395863070376649,927.53111468417433
19.747627885411845,-90.0909249710962,927.59887791032361
19.547240132147877,-90.755823218275353,927.66419447487044
19.248245390089906,-91.349289484788144,927.72238967115845
18.852131816112049,-91.83574940149542,927.76959196056521
18.36248559918478,-92.19114627764651,927.80210245469436
17.783387701251144,-92.403533737495721,927.81717560461061
17.122894810280954,-92.46885022750584,927.81262543435196
16.394488675482037,-92.387235504644806,927.78769630855436
15.616600835485329,-92.164699839932993,927.74310942508112
14.811850840908789,-91.815000002956964,927.6814735640279
14.008461712963808,-91.359316992349491,927.6073732014471
13.239049253202566,-90.824782887326663,927.52762956739264
12.53778565852916,-90.240825872234396,927.45020403405476
11.939845105097973,-89.6346198639351,927.38125118313553
11.478290787184193,-89.029806527628509,927.32418078605008
11.17884866848587,-88.446203959802034,927.27825536187413
11.055600487060886,-87.898407476300108,927.23985725673742
11.109440471343291,-87.391550882228614,927.20457601904889
11.329240910563868,-86.91836930586733,927.16868662670606
11.694364526268075,-86.460872195074415,927.13079511569708
12.176220129387062,-86.000513709472173,927.09111419330122
12.73711724746336,-85.531150604552423,927.05178135403605
13.331129814570346,-85.064374300492275,927.01575741135082
13.910270266143741,-84.624944002206334,926.9862007452457
14.433511861660023,-84.241267451877718,926.96434660527893
14.873300112128007,-83.934028539787491,926.94907468817405
15.217201190509854,-83.709796302176173,926.93820224164904
15.4651573588323,-83.562053029078484,926.92958446405771
15.626322219940135,-83.477211475570925,926.92162128956261
15.717330248999133,-83.439741932051405,926.9116545583679
15.758488347331479,-83.435764551975964,926.89733909293068
15.769238694441896,-83.455228766332979,926.87785561285864
15.764617156817081,-83.493315632661961,926.85473832402283
15.754744716003714,-83.549373619752728,926.83230185583261
15.746000228140218,-83.62504480023874,926.81564605894482
15.741716941432912,-83.722784815246243,926.808898021853
15.742578960223327,-83.84558438512677,926.81486111103482
15.74716906798173,-83.996918513173767,926.8348573572132
15.750484925976494,-84.180425442800924,926.86814093363955
15.74347129185783,-84.399250554752101,926.9117816854058
15.71394643647487,-84.653947835006349,926.9612496629685
15.650607146510694,-84.939132156076781,927.01080315209038
15.544421802235803,-85.242163524517068,927.05638013110593
15.388166230159484,-85.544579915391068,927.09567393882071
15.174723125755108,-85.826386870403127,927.12826635825184
14.898521006994983,-86.069356029132521,927.1550340153857
14.558433376297671,-86.258274176059075,927.17566884744224
14.158970631638581,-86.382741678526784,927.18841693140178
13.710213073019091,-86.438357247975503,927.19185909591226
13.228974760293582,-86.425567527473206,927.18635515854464
12.738476332746956,-86.350071798906257,927.17409484433074
12.264926994253486,-86.225383481309592,927.15763015914035
11.832106504170895,-86.073171147928477,927.13946613629116
11.459896104406582,-85.91789548807273,927.12184746717503
11.163452782043265,-85.778945999305833,927.10725031585287
10.953627111592525,-85.66345492538494,927.09725169563637
10.837960655682977,-85.564446395102507,927.09063799111823
10.821338674930814,-85.463799564366767,927.08466606063632
10.90731468459235,-85.338467727816976,927.07678844025736
11.097646719310845,-85.166961524113717,927.06481999879168
11.390730171907961,-84.933197839841426,927.04579728593853
11.778934439775512,-84.629599726203452,927.01643506651681
12.24620859239559,-84.259336977552124,926.97427545524806
12.769563360700474,-83.835893940765487,926.91790585878448
13.32211741012199,-83.379654059729859,926.84840559774557
13.877657506033444,-82.914695753520789,926.76950517873536
14.412416480481724,-82.466537480436557,926.68779424903607
14.906925420981366,-82.060962067906388,926.61081284149327
15.346086965219499,-81.722055358732305,926.54666807920296
15.720217653602333,-81.468544837550354,926.50202970195051
16.026438415900728,-81.310013056771737,926.48166580767827
16.268363240742232,-81.247047241592284,926.48689145447884
16.454542122812626,-81.274495012018122,926.51487542598716
16.596177419206867,-81.385939969410686,926.5602797233696
16.705644016799539,-81.576964081731163,926.61620009410228
16.794802711449663,-81.846783144287926,926.67718680530027
16.875417076718449,-82.197444919334899,926.73920449451828
16.959966060932999,-82.63174497683319,926.79997443496563
17.061012597980763,-83.151701950161751,926.85926253793241
17.18888983900068,-83.757711298740361,926.91874971316827
17.349099415424917,-84.447583302715557,926.98189285522722
17.542066954930021,-85.216830438648927,927.05159354194438
17.764687102506429,-86.059889820902299,927.12944477387646
18.012250304688266,-86.968875894336549,927.21559428059936
18.28092502224213,-87.931303594229448,927.30851302195936
18.568440629152349,-88.927714524242248,927.40536817097609
18.872475259745642,-89.932014640027717,927.50236069531456
19.187610449891039,-90.9149392796797,927.59490148115526
19.502828350231653,-91.849195198025967,927.67894869670215
19.8029389877276,-92.712463536232576,927.75117758902195
20.07220301468773,-93.489947021570302,927.80962272028648
20.297039541730499,-94.176560798868024,927.8544764436657
20.467918878944815,-94.775602708082346,927.88693917181661
20.579943032556798,-95.293439398173419,927.90920744458253
20.632797531300611,-95.734712297715433,927.92453597649853
20.628860222675655,-96.101898416994004,927.93729674126064
20.570977697970534,-96.397941097502468,927.9521330554785
20.462907955439491,-96.628064575583281,927.97234497196564
20.310688773720315,-96.800030464615332,927.99833141887984
20.122080826095768,-96.924797025909442,928.02835455295701
19.904389084418469,-97.016618772704419,928.05962271758631
19.663908809268364,-97.091115712486513,928.09048917682128
19.407716960628889,-97.161437321459616,928.12018742599946
19.144121064938034,-97.236913140252469,928.14845182437125
18.882280958597818,-97.321940723472906,928.17525354670704
18.631945654330991,-97.415902188031353,928.20020537228993
18.402057287905336,-97.511806761383596,928.22288896859743
18.199372284606468,-97.598562615861141,928.2418684915425
18.026439952717922,-97.665010420401686,928.25651849498615
17.881131382513828,-97.703856918248093,928.26736059857933
17.758575264627837,-97.714203069492044,928.27657865857259
17.653296971489709,-97.701237318601727,928.28544607073252
17.562388396156507,-97.674233569491932,928.29334257412233
17.487919711417945,-97.643120330139141,928.29744003945768
17.436332609119077,-97.616022518077315,928.29542865912924
17.417813719356829,-97.598048803978088,928.28582833224141
17.446971427391858,-97.590409568708253,928.26765120103141
17.541949092681435,-97.589167442851206,928.24064208585378
17.71854605966584,-97.58783941583674,928.20648606746579
17.983503752423516,-97.583579150678304,928.16964294234072
18.333541723327869,-97.579031121826119,928.13493424764579
18.757710255764891,-97.580218088754435,928.10640771312558
19.240063143061136,-97.59326698864129,928.08595501307002
19.762896138479221,-97.621587904123018,928.07356942447245
20.309272926727544,-97.662472699997551,928.06787346969281
20.864390443884076,-97.703951740089906,928.06630953463059
21.41538921602303,-97.723339194168915,928.06601576957644
21.952541306762427,-97.687787884756645,928.0641812188569
22.47058110929531,-97.559261889824171,928.0576860715513
22.969106279013218,-97.302733349275655,928.04308435723055
23.448581193720855,-96.896349570456863,928.01821545592247
23.906006564833916,-96.341160122608642,927.98279690519848
