x,y,z
25.412256967649483,-104.62668738910703,923.77551343285859
25.424983573377276,-104.60658835107321,923.79218423011969
25.444823631005136,-104.60496184270852,923.829520816014
25.475714538267823,-104.62156184012861,923.88874437855384
25.523683054257233,-104.64543173867924,923.96528392360017
25.595147796685822,-104.6609095474915,924.05037769562807
25.694480552707475,-104.65783544086624,924.13653909019206
25.821808085583115,-104.6394341670542,924.22147738179092
25.973182505107758,-104.62332150787707,924.30753782743795
26.141955807193057,-104.63209411074607,924.39888551375338
26.320403760244318,-104.67915749313669,924.49911886150767
26.501706173231696,-104.75990771131607,924.60969982186134
26.680191304235748,-104.85475005231039,924.72943772812948
26.851560003252359,-104.94333521379812,924.85626671406862
27.011715033994079,-105.01912299748344,924.99094648040727
27.156393026833982,-105.09179722696388,925.13682695808757
27.28077343762962,-105.17717311841291,925.2966706649637
27.380112920989163,-105.28314000795959,925.46743618618257
27.451028281315175,-105.40167725195465,925.63806578635877
27.491302098149887,-105.51325911622887,925.79358159550088
27.499326797551532,-105.59840792995404,925.92001931852803
27.474349712246067,-105.6445472183126,926.00733413662306
27.417340985050302,-105.64615896012256,926.04957326611736
27.331245670204197,-105.60441163887248,926.04539357822398
27.220199264611921,-105.52880295787429,925.99825084910481
27.089529133754326,-105.43919275788872,925.91708361196993
26.94540652569988,-105.36570481765425,925.81784602336609
26.795500051075337,-105.34194123790729,925.71971842873211
26.648222616788615,-105.3923448178692,925.63840986765786
26.510924704663452,-105.52153352226622,925.57886519517058
26.388185869269293,-105.7148162632492,925.53319090871639
26.281309714132362,-105.94750187785577,925.48453581693821
26.188153049483518,-106.19513292488784,925.41338912447202
26.102781394032675,-106.44171455465145,925.30450920787598
26.014953582186479,-106.684884328908,925.15296545526553
25.912689955586089,-106.9369570160728,924.96765160111477
25.785858830944875,-107.21960377546064,924.76860528413681
25.629437455371814,-107.55435911841006,924.58158822488133
25.446588431504765,-107.94928779395289,924.42872369499855
25.249012628413809,-108.38925148850038,924.32205405462594
25.054432501344195,-108.83564559221799,924.26222226021662
24.880695060132268,-109.23705289776039,924.23993619057615
24.73924603516609,-109.54787166426371,924.24064059071907
24.631793770339229,-109.74294767138623,924.24979233366344
24.552404752378479,-109.82120213250663,924.2559958067144
24.492451349174232,-109.80095437673847,924.25372960909806
24.445027738368566,-109.71387862426963,924.24470104132911
24.40502399070995,-109.59746581077411,924.24087379345406
24.368972788918555,-109.48507401732462,924.25821540959896
24.334514216484209,-109.39975277742181,924.3085141798316
24.300911960632959,-109.35557309214022,924.39413113964542
24.268834945352637,-109.36282592899457,924.50881896408896
24.239646382236359,-109.43040546349326,924.64075676266214
24.214329400067911,-109.56364149564997,924.77745930358719
24.192018573507937,-109.75960812425504,924.91015438323313
24.169460899032146,-110.00503634336884,925.03623170945787
24.143812562019008,-110.2751830785309,925.15414957153894
24.115213821085064,-110.53480362139076,925.25870033841375
24.087218776939395,-110.74395458143978,925.33998381863944
24.065240141157204,-110.87056737202602,925.38887084109979
24.053598960076229,-110.90053458101312,925.40251351297161
24.054120053093499,-110.83683012242217,925.38373617600257
24.066053637736616,-110.69050044156714,925.33764944808092
24.087317182793512,-110.47432464154467,925.26891447662433
24.115784569540665,-110.20402124484009,925.18173095342524
24.150060331417222,-109.90032626438415,925.08124674661974
24.190229189237996,-109.58615960991489,924.97263580797357
24.236808033406916,-109.280742693759,924.86040406709503
24.29044852314756,-108.99624126784811,924.74811432537331
24.351137194289535,-108.73843626605746,924.63905884102257
24.416993385423126,-108.50896593295508,924.53785507805685
24.484288322845444,-108.30805351768022,924.44978701748346
24.549028897318621,-108.13685994422052,924.38008909544385
24.608308116110507,-107.99729452944419,924.3327991204502
24.661595103064073,-107.88815453516561,924.30950157695645
24.710823634249891,-107.80376464950906,924.3096582455928
24.759419607184796,-107.73535093825082,924.33087674662931
24.810541898738279,-107.67282688298114,924.36931420279632
24.866738877758152,-107.60456221607572,924.41954160456919
24.930138238828064,-107.51563535555482,924.47478117520723
25.002837609897327,-107.38765838658138,924.52663408480544
25.086824446392285,-107.20181024279184,924.56582143245009
25.183974455960794,-106.94461453877787,924.58335294701476
25.295733627519112,-106.61415972244582,924.57280763431197
25.421955493589792,-106.22193302160035,924.53298507464865
25.560922739869753,-105.78659719785989,924.46547239291169
25.709906426495451,-105.32400538975645,924.37256984685814
25.866054181803008,-104.8410302813496,924.25535444994466
26.02619420995299,-104.33940793120226,924.11694143967225
26.18668159552351,-103.82289817013397,923.96431302646067
26.343295859984053,-103.30138748725672,923.80882653917729
26.49134276207927,-102.78867823098328,923.66214147186406
26.626379152708026,-102.3000281682308,923.53286514035267
26.745295851148725,-101.85037121835651,923.42473006351736
26.847736744990726,-101.45123162795778,923.33834711453653
26.936547251810111,-101.10512573541511,923.27145851119826
27.016169651013058,-100.80490289885577,923.22099983710859
27.090585476758477,-100.54131206998515,923.18531668603237
27.161313072513565,-100.30994959286157,923.16538121031772
27.227276035914841,-100.1110632944187,923.16461755364708
27.286908121174108,-99.944322076300409,923.18562888653003
27.340135297482604,-99.806562004854754,923.22805957492449
27.388255226856899,-99.694382105002717,923.2897903612245
27.433551561884485,-99.60583313872641,923.36726353196525
27.478927618590077,-99.536460144448085,923.45589827490039
27.528775995247912,-99.474590357059,923.5483051722025
27.588700577817193,-99.401770122167676,923.63425579329521
27.663664636983228,-99.297456299305068,923.70265268720311
27.756205326257046,-99.145839382010138,923.74555679025946
27.86604632405637,-98.939687147162445,923.76047616737833
27.991016628246527,-98.680517677641973,923.74990478332199
28.12742394028102,-98.374239157026011,923.71974814037185
28.269527033063028,-98.028357437807031,923.6788696555293
28.41073492596567,-97.652227210686505,923.63810324592976
28.54457363272725,-97.258702002324668,923.61027515139745
28.665143283497656,-96.862209923668317,923.60889597475193
28.767955562566684,-96.473282378909744,923.64377928512181
28.850599226486864,-96.0945892901875,923.7194348273822
28.913836910104351,-95.719952205443818,923.8343850459903
28.960705641362409,-95.33492272522804,923.98193296122304
28.995089910200775,-94.92118892902765,924.15122761107682
29.020571792879124,-94.466099083834962,924.32988679156006
29.038619443529839,-93.971231178902528,924.50754511359128
29.04875253932812,-93.453140872360436,924.67718932898867
29.049888946977632,-92.934787362255491,924.83335059068463
29.041996201635598,-92.43545892334663,924.97045023607461
29.025345822488617,-91.96583879116946,925.0840481808458
29.000375233665068,-91.526917028008825,925.17036195778303
28.967532874030169,-91.110071775432502,925.22379863271317
28.927963880260066,-90.703030253182391,925.23661989739333
28.882424901233421,-90.299517280784571,925.20272976541082
28.83019239476414,-89.905764874954031,925.12306446493585
28.76857007421367,-89.538818310502776,925.00749324175115
28.694635975280548,-89.217980924763566,924.87274479564076
28.607089919188311,-88.954164895477945,924.73835009561412
28.508671120180722,-88.740327294259615,924.61808091647504
28.406255829696221,-88.549712609949268,924.51591919881287
28.308746218566043,-88.345594661374079,924.42716182610945
28.22298141940324,-88.096678370415532,924.34251253706987
28.151200442275055,-87.788278627586635,924.25353861509257
28.092053473815099,-87.422386069069091,924.15279024393055
28.041544546140202,-87.012898213363087,924.03680949638044
27.994787239666422,-86.578526585296572,923.90579536040661
27.947608568757616,-86.135520184222031,923.76241192626856
27.897841725117758,-85.691349457053747,923.60795011210121
27.844923932346532,-85.246274773861728,923.44432769881996
27.788317350579874,-84.799570384238422,923.2753311617904
27.72698261784484,-84.35634790336772,923.10747393770339
27.65884852095455,-83.92961640566071,922.94971006420428
27.581760255193245,-83.537267447905606,922.81173288324828
