x,y,z
16.659224183983639,-103.06456023131859,928.11374921149729
16.673390537321737,-103.08120920286235,928.11559310301686
16.687957818259335,-103.10002966073164,928.11741271833228
16.700355234819355,-103.12053020167276,928.11957584480911
16.708251365291943,-103.14316010957526,928.12306721663492
16.710794410641142,-103.16797641839105,928.12723631107724
16.707904578965852,-103.19352120228186,928.13042577636111
16.700610095099137,-103.21705156194182,928.13146327481388
16.690354810772916,-103.23589515562165,928.13099092174537
16.679463040804393,-103.24905900012033,928.13155370608297
16.670476999867475,-103.25746302354399,928.13599243802764
16.666046683383144,-103.2628754119644,928.14591895660169
16.66867092358855,-103.26819118044631,928.16212024770073
16.681122670325152,-103.27680145397544,928.18340057555645
16.707067222058569,-103.29281104137765,928.2076471405245
16.749892390419419,-103.3199243387413,928.23271862500201
16.810677494251081,-103.36078538925813,928.25753183136828
16.886662441258665,-103.41580191314696,928.28203728376127
16.972138773644019,-103.48270062138684,928.30592604735216
17.060523987172132,-103.55652070611089,928.3271845468297
17.146225393922975,-103.63093636793208,928.34199737706263
17.224488844203591,-103.69985161981276,928.34613745307752
17.291625736713314,-103.75811600313534,928.33804126096948
17.346014153187355,-103.80095166133245,928.31950265268972
17.388018435697504,-103.82639210415651,928.29556274733955
17.418693164521116,-103.83697257674366,928.27198775750333
17.439442013954761,-103.83918118928567,928.25413398267324
17.452250724513959,-103.83971903430421,928.24455323078405
17.460273182923771,-103.84229940737949,928.24287470851539
17.467554762445303,-103.84729512839405,928.2460872048905
17.477300297939905,-103.85346443077401,928.25056275657096
17.489984207760585,-103.85878362215691,928.25350483255522
17.503031645038973,-103.86151661477973,928.25397079214395
17.511821605667578,-103.86034819526006,928.25212987550208
17.510529218770017,-103.8522365284181,928.24703790261424
17.490987416332175,-103.83064603477395,928.23703205465358
17.44181926160968,-103.78587169540228,928.22116839009107
17.349236772317667,-103.70620890492434,928.19983615142633
17.199512554338412,-103.57943740816336,928.17373839572986
16.982346677141521,-103.39627224437417,928.14364618858485
16.69326976570612,-103.15358598460762,928.11053597593298
16.333820550019595,-102.85592454062676,928.07667673409162
15.911441965583521,-102.5120839148103,928.04411383004924
15.439169964344217,-102.13297677363984,928.01415629977032
14.933434097194677,-101.73059451332864,927.98783472959758
14.412549179872002,-101.31754956160196,927.96570678788328
13.89478222019531,-100.90582862023852,927.94716832735855
13.395995085940996,-100.50590218975353,927.93134102357908
12.927338290036914,-100.12631830282004,927.91796274065109
12.494723445624345,-99.773100309787196,927.90702992490787
12.1004636593957,-99.449277374235834,927.89830424607931
11.74512176989677,-99.155286330618623,927.89101854989883
11.428216113762304,-98.889867981738234,927.88407742409208
11.147676879220228,-98.650553641394396,927.87725984816518
10.898463281481966,-98.433470436559844,927.87151749289126
10.67278627542828,-98.234218909572434,927.86866972047176
10.461652273419858,-98.048700175572165,927.87078926787319
10.257983705951688,-97.871836927013163,927.87749821222212
10.057922328952102,-97.697779353163767,927.88643976149149
9.8615877794583326,-97.522456795125649,927.89377700364707
9.6714015529594377,-97.346385502513556,927.89718836825887
9.4908207226570056,-97.174375901543513,927.89664694975693
9.3231915073688043,-97.012113218438543,927.89359618918843
9.1716276385061235,-96.863836256118205,927.88936678492007
9.0387036724336838,-96.73224423295062,927.88472295327335
8.9256303101890779,-96.619825828277868,927.88121192948904
8.8332622957692735,-96.527835550656135,927.87974779792864
8.7611542076334104,-96.455461542485494,927.88086740974677
8.7069762163988003,-96.400767508156704,927.88468486757688
8.6666198704686224,-96.362022642930569,927.89131202320527
8.6350661654282419,-96.33718994724542,927.90090298280006
8.6075819521590375,-96.321382572872082,927.9130733608215
8.5805068168709084,-96.305884646083328,927.92626117424481
8.5506875559141662,-96.281083501097044,927.93791020677475
8.5141232214456579,-96.240002653146178,927.94523782506496
8.4649706664867921,-96.1779664816696,927.94676244842049
8.3956265207902447,-96.091137095676729,927.94239541104764
8.2979386543056819,-95.976259224791036,927.93286811625501
8.1642785378211329,-95.830960335724313,927.91868800229224
7.9894936019439626,-95.655061258067946,927.90046624825743
7.7723100546484005,-95.451003958201795,927.87875302605437
7.516282130325024,-95.22310515672379,927.85393967881919
7.2296009591086801,-94.975238593637386,927.82708014330683
6.9231415332817363,-94.711935932835473,927.80055206844179
6.6083051907495189,-94.439929129009158,927.77766111406834
6.2965696226753778,-94.167304441380963,927.76047515490643
5.9995365373070371,-93.90161266197012,927.74941715793034
5.7266332321837439,-93.65050022204521,927.7434526864696
5.4841576966524599,-93.421433422009287,927.74024839979199
5.2742896338047274,-93.220777862174785,927.73885565162016
5.0963501327211844,-93.05252467459816,927.73978608054222
4.9466872249704466,-92.91707491205571,927.74502923546891
4.8212069849463148,-92.810306824121227,927.75524896388185
4.7151099585232146,-92.724466511119928,927.77009078270714
4.622995008098286,-92.651364291218457,927.78712400400718
4.5387527144098243,-92.584915528394404,927.80442148058387
4.4571618179984114,-92.520028193453399,927.82002942635563
4.3738874387049407,-92.45144517190738,927.83199260333811
4.2851995247972496,-92.373130415077753,927.83759111162647
4.1867435152311714,-92.278947113293668,927.8346771306675
4.073345414679082,-92.164055330826756,927.82317245147624
3.9391136495097783,-92.026659160255448,927.80557617199429
3.7789363495271431,-91.867051325360933,927.78562024267933
3.5903193701908975,-91.686448319324185,927.76613083852169
3.3746549124547869,-91.485841414236319,927.74818737793782
3.1379014479706058,-91.267132418043417,927.73063925191502
2.88960570772376,-91.035117041474479,927.71193350036367
2.6406817998936845,-90.799451051861354,927.69134590886563
2.4005721987534798,-90.573201530542875,927.6705811310801
2.1776064137529545,-90.367442131471549,927.65146444324159
1.9798688800198931,-90.187703567792212,927.63437772501049
1.8148286074965938,-90.034252616406263,927.61847664082973
1.6880425805247086,-89.905339728161238,927.6018489387443
1.6000784182559471,-89.799850640870616,927.58413113825327
1.5459899977733897,-89.718636190114964,927.56752945265521
1.5172381623644782,-89.664044493524344,927.55600370420404
1.5045196260025904,-89.637084553593752,927.55192392045308
1.4992630409291792,-89.635120572534092,927.55584690721764
1.495089096203202,-89.65266830881211,927.56643706019327
1.4882391890087234,-89.682678798154839,927.58151959225358
1.4773237135302111,-89.718684390469392,927.59888969202825
1.4626566317142533,-89.756027904516998,927.61601539981461
1.4449263283495526,-89.791981755225564,927.6316710786316
1.424961007284125,-89.824735710350296,927.64508465498545
1.4036051483483334,-89.852513568516272,927.65654204720977
1.3828683039950818,-89.873523264125467,927.66716645273152
1.3665013573509128,-89.886592025799871,927.67751224111134
1.3601759351542881,-89.892792761301507,927.68713576261189
